2.828336437232792377e-04,1.361595932394266129e-03,-2.693134918808937073e-02
2.360969374421983957e-04,1.784967491403222084e-03,-9.105605632066726685e-02
1.346422984375356335e-33,1.681675319559872150e-03,-1.072272434830665588e-01
-3.533271592459641397e-05,1.353987143374979496e-03,-4.396112263202667236e-02
5.934515502303838730e-05,8.440033416263759136e-04,-4.699596203863620758e-03
3.050627419725060463e-04,8.799243369139730930e-04,1.045661978423595428e-02
8.788496488705277443e-04,1.261944067664444447e-03,-3.596618399024009705e-02
7.744526374153792858e-04,1.859086100012063980e-03,-9.762381017208099365e-02
4.459722549654543400e-04,3.635750181274488568e-05,1.068371906876564026e-02
4.443200305104255676e-04,4.338464932516217232e-04,2.527251839637756348e-02
1.364268973702564836e-04,4.688716435339301825e-04,1.585493981838226318e-02
3.966074960662196112e-33,3.966074960662196112e-33,5.184804318001823162e-44
2.027494338108226657e-04,6.339253741316497326e-04,1.274279132485389709e-02
3.541050537023693323e-04,5.485011497512459755e-04,2.433371543884277344e-02
9.560875478200614452e-04,9.535119170323014259e-04,-2.632041869219392538e-04
1.208343426696956158e-03,1.183702144771814346e-03,-7.182327657938003540e-02
1.232986105605959892e-03,1.772668561898171902e-03,-1.302306503057479858e-01
1.485640415921807289e-03,1.172759453766047955e-03,-1.252574771642684937e-01
1.863532699644565582e-03,1.156312762759625912e-03,-1.979420185089111328e-01
2.057597273960709572e-03,1.728698029182851315e-03,-2.593399584293365479e-01
1.532758004032075405e-03,1.739811268635094166e-03,-1.835128664970397949e-01
7.035454036667943001e-04,3.827727141469949856e-06,1.645915792323648930e-03
6.732313777320086956e-04,3.688115102704614401e-04,1.840185560286045074e-02
7.926347898319363594e-04,6.214551394805312157e-04,1.730240136384963989e-02
1.110277953557670116e-03,1.037983340211212635e-03,-3.525497764348983765e-02
1.479250960983335972e-03,1.080308691598474979e-03,-8.673705905675888062e-02
1.735815196298062801e-03,1.054680091328918934e-03,-1.577240824699401855e-01
1.145376125350594521e-03,-2.070423761324491352e-05,-2.772884070873260498e-02
1.143012894317507744e-03,3.358536341693252325e-04,-9.466553106904029846e-03
1.087372540496289730e-03,7.114427862688899040e-04,-1.226932741701602936e-02
1.854735892266035080e-03,2.258848107885569334e-04,-1.291233152151107788e-01
1.407166826538741589e-03,2.727894752752035856e-04,-5.896377190947532654e-02
1.440682215616106987e-03,-3.391994368939776905e-06,-7.867432385683059692e-02
1.762557192705571651e-03,1.346422984375356335e-33,-1.487305760383605957e-01
1.430704025551676750e-03,7.239038241095840931e-04,-6.097044795751571655e-02
1.860789605416357517e-03,7.866452215239405632e-04,-1.318645924329757690e-01
2.691237896215170622e-04,1.401717774569988251e-03,-3.223159909248352051e-02
2.612274547573179007e-04,1.442139036953449249e-03,-3.777122125029563904e-02
2.542485017329454422e-04,1.483408850617706776e-03,-4.355314373970031738e-02
2.488047466613352299e-04,1.525041647255420685e-03,-4.958032444119453430e-02
2.445744175929576159e-04,1.567301340401172638e-03,-5.585575103759765625e-02
2.408424188615754247e-04,1.610072329640388489e-03,-6.238233298063278198e-02
2.391707093920558691e-04,1.653078594245016575e-03,-6.916290521621704102e-02
2.365064574405550957e-04,1.696846797131001949e-03,-7.620020955801010132e-02
2.384198160143569112e-04,1.740410458296537399e-03,-8.349704742431640625e-02
2.124302118318155408e-04,1.748603652231395245e-03,-9.191910922527313232e-02
1.864032674347981811e-04,1.732647535391151905e-03,-9.294679015874862671e-02
1.600308460183441639e-04,1.716467784717679024e-03,-9.414328634738922119e-02
1.337665453320369124e-04,1.707224873825907707e-03,-9.550917148590087891e-02
1.063673262251541018e-04,1.696179388090968132e-03,-9.704554826021194458e-02
8.023176633287221193e-05,1.691588782705366611e-03,-9.875290840864181519e-02
5.182574386708438396e-05,1.681863330304622650e-03,-1.006303727626800537e-01
2.887875598389655352e-05,1.682204776443541050e-03,-1.026747301220893860e-01
-3.504086180328158662e-06,1.670914352871477604e-03,-1.048863306641578674e-01
-3.636765541159547865e-05,1.640107715502381325e-03,-1.000503450632095337e-01
-2.200794369855429977e-05,1.611042185686528683e-03,-9.304864704608917236e-02
-2.992509871546644717e-05,1.578727969899773598e-03,-8.622698485851287842e-02
-2.230985592177603394e-05,1.546992687508463860e-03,-7.959331572055816650e-02
-2.468519232934340835e-05,1.515344716608524323e-03,-7.315223664045333862e-02
-2.058744939859025180e-05,1.483044237829744816e-03,-6.690807640552520752e-02
-2.207388570241164416e-05,1.451076124794781208e-03,-6.086446717381477356e-02
-2.177867099817376584e-05,1.418558647856116295e-03,-5.502393469214439392e-02
-2.505064003344159573e-05,1.385973882861435413e-03,-4.938930273056030273e-02
-2.067118657578248531e-06,1.355908112600445747e-03,-4.142718389630317688e-02
3.241391459596343338e-05,1.359739690087735653e-03,-3.909027203917503357e-02
6.446786574088037014e-05,1.362265087664127350e-03,-3.694462031126022339e-02
9.756317740539088845e-05,1.364972325973212719e-03,-3.498501703143119812e-02
1.288155617658048868e-04,1.367444288916885853e-03,-3.320677578449249268e-02
1.607070444151759148e-04,1.369092031382024288e-03,-3.160617128014564514e-02
1.913966698339208961e-04,1.370552228763699532e-03,-3.018010966479778290e-02
2.223268529633060098e-04,1.370138837955892086e-03,-2.892648428678512573e-02
2.525889140088111162e-04,1.369100296869874001e-03,-2.784380130469799042e-02
-4.714559327112510800e-05,1.303894096054136753e-03,-3.877528384327888489e-02
-4.693878145189955831e-05,1.254485687240958214e-03,-3.386745974421501160e-02
-4.660922422772273421e-05,1.204699277877807617e-03,-2.923742868006229401e-02
-4.158756928518414497e-05,1.154622877947986126e-03,-2.488658577203750610e-02
-3.587920218706130981e-05,1.104217604734003544e-03,-2.081565186381340027e-02
-2.609270086395554245e-05,1.053481129929423332e-03,-1.702566631138324738e-02
-1.515572785137919709e-05,1.002174336463212967e-03,-1.351769454777240753e-02
1.872120037660351954e-06,9.503756300546228886e-04,-1.029332540929317474e-02
2.042323103523813188e-05,8.984551532194018364e-04,-7.352788466960191727e-03
8.533888467354699969e-05,8.438674849458038807e-04,-2.535008126869797707e-03
1.112732861656695604e-04,8.389377035200595856e-04,-5.207770154811441898e-04
1.365543430438265204e-04,8.389450958929955959e-04,1.345829456113278866e-03
1.617249799892306328e-04,8.378885686397552490e-04,3.067378420382738113e-03
1.862730423454195261e-04,8.391781011596322060e-04,4.646191373467445374e-03
2.106824395013973117e-04,8.412416209466755390e-04,6.084275431931018829e-03
2.345620887354016304e-04,8.451138273812830448e-04,7.383318152278661728e-03
2.583186724223196507e-04,8.516087546013295650e-04,8.544584736227989197e-03
2.817093918565660715e-04,8.600573055446147919e-04,9.568922221660614014e-03
3.196023462805896997e-04,9.285706910304725170e-04,8.005541749298572540e-03
3.228071436751633883e-04,9.766123257577419281e-04,5.267728585749864578e-03
3.244300023652613163e-04,1.024526660330593586e-03,2.244339557364583015e-03
3.232003655284643173e-04,1.072063460014760494e-03,-1.064031384885311127e-03
3.206970577593892813e-04,1.119778258726000786e-03,-4.657317884266376495e-03
3.165647794958204031e-04,1.167364884167909622e-03,-8.536024950444698334e-03
3.113543207291513681e-04,1.215432537719607353e-03,-1.270108856260776520e-02
3.044150071218609810e-04,1.263588084839284420e-03,-1.715400628745555878e-02
2.964631130453199148e-04,1.312477164901793003e-03,-2.189665287733078003e-02
3.423947200644761324e-04,1.353704603388905525e-03,-2.627593092620372772e-02
4.018468316644430161e-04,1.350261387415230274e-03,-2.596484124660491943e-02
4.612387565430253744e-04,1.346597797237336636e-03,-2.599858306348323822e-02
5.205540801398456097e-04,1.342564471997320652e-03,-2.637789957225322723e-02
5.799527862109243870e-04,1.337578636594116688e-03,-2.710366249084472656e-02
6.393679068423807621e-04,1.330681843683123589e-03,-2.817683294415473938e-02
6.989623652771115303e-04,1.322095748037099838e-03,-2.959846891462802887e-02
7.586792344227433205e-04,1.309274928644299507e-03,-3.136971220374107361e-02
8.186546619981527328e-04,1.294150366447865963e-03,-3.349181637167930603e-02
8.456729701720178127e-04,1.321137417107820511e-03,-4.057205468416213989e-02
8.292066049762070179e-04,1.380261150188744068e-03,-4.552053660154342651e-02
8.147232001647353172e-04,1.439340412616729736e-03,-5.081180110573768616e-02
8.042842964641749859e-04,1.498488825745880604e-03,-5.644666403532028198e-02
7.953908643685281277e-04,1.557778450660407543e-03,-6.242679059505462646e-02
7.886352832429111004e-04,1.617280184291303158e-03,-6.875471770763397217e-02
7.830160902813076973e-04,1.677121501415967941e-03,-7.543381303548812866e-02
7.790309027768671513e-04,1.737298676744103432e-03,-8.246832340955734253e-02
7.758375140838325024e-04,1.797977136448025703e-03,-8.986321091651916504e-02
7.249942282214760780e-04,1.862445380538702011e-03,-9.572974592447280884e-02
6.747181760147213936e-04,1.864577876403927803e-03,-9.409864991903305054e-02
6.232010200619697571e-04,1.865432132035493851e-03,-9.273515641689300537e-02
5.709127290174365044e-04,1.864464953541755676e-03,-9.164387732744216919e-02
5.173654062673449516e-04,1.861798693425953388e-03,-9.082942456007003784e-02
4.631787305697798729e-04,1.856294344179332256e-03,-9.029620885848999023e-02
4.078040074091404676e-04,1.848642481490969658e-03,-9.004838764667510986e-02
3.517422883305698633e-04,1.835648086853325367e-03,-9.009025990962982178e-02
2.952172944787889719e-04,1.820086850784718990e-03,-9.042433649301528931e-02
4.475890018511563540e-04,7.446398376487195492e-05,1.319600641727447510e-02
4.510259022936224937e-04,1.119630760513246059e-04,1.548322569578886032e-02
4.528640420176088810e-04,1.511599402874708176e-04,1.754135824739933014e-02
4.547329444903880358e-04,1.896843896247446537e-04,1.936672814190387726e-02
4.561798705253750086e-04,2.297930623171851039e-04,2.095593139529228210e-02
4.566358111333101988e-04,2.693480055313557386e-04,2.230609022080898285e-02
4.568946023937314749e-04,3.102554182987660170e-04,2.341461926698684692e-02
4.551433667074888945e-04,3.508153895381838083e-04,2.427953667938709259e-02
4.529790894594043493e-04,3.924225748050957918e-04,2.489917911589145660e-02
4.118003998883068562e-04,4.463669611141085625e-04,2.516738325357437134e-02
3.791190683841705322e-04,4.526744014583528042e-04,2.486865781247615814e-02
3.476122801657766104e-04,4.585228743962943554e-04,2.437882311642169952e-02
3.157631726935505867e-04,4.624069842975586653e-04,2.370076626539230347e-02
2.853077312465757132e-04,4.656890523619949818e-04,2.283742278814315796e-02
2.542818256188184023e-04,4.679994017351418734e-04,2.179199829697608948e-02
2.247740485472604632e-04,4.688766784965991974e-04,2.056766487658023834e-02
1.945444528246298432e-04,4.703076265286654234e-04,1.916778273880481720e-02
1.658402470638975501e-04,4.676108073908835649e-04,1.759571023285388947e-02
1.017542672343552113e-04,4.212737549096345901e-04,1.541150733828544617e-02
8.510891348123550415e-05,3.757179656531661749e-04,1.471440587192773819e-02
7.110713340807706118e-05,3.307498118374496698e-04,1.376672741025686264e-02
6.003596354275941849e-05,2.852542675100266933e-04,1.256790477782487869e-02
5.207033245824277401e-05,2.413389156572520733e-04,1.111802086234092712e-02
4.318541323300451040e-05,1.956976047949865460e-04,9.416335262358188629e-03
3.866912447847425938e-05,1.526918495073914528e-04,7.460803724825382233e-03
2.839185981429181993e-05,1.049687634804286063e-04,5.247411318123340607e-03
2.856832543329801410e-05,6.397053221007809043e-05,2.773031359538435936e-03
6.367859168676659465e-05,2.226768992841243744e-05,2.205577911809086800e-03
1.042643489199690521e-04,1.524477920611388981e-05,4.115074872970581055e-03
1.508919522166252136e-04,1.859906478784978390e-05,5.769366864114999771e-03
1.925378164742141962e-04,1.543418329674750566e-05,7.175086997449398041e-03
2.361396764172241092e-04,1.644923395360819995e-05,8.339689113199710846e-03
2.777129120659083128e-04,1.536478521302342415e-05,9.268417023122310638e-03
3.202138177584856749e-04,1.706056173134129494e-05,9.964888915419578552e-03
3.617642505560070276e-04,1.925321157614234835e-05,1.043179072439670563e-02
4.035822057630866766e-04,2.362524901400320232e-05,1.067139860242605209e-02
9.829863847699016333e-05,8.252319530583918095e-04,-2.265822375193238258e-03
1.181332336273044348e-04,8.040157845243811607e-04,1.657659231568686664e-05
1.364796626148745418e-04,7.827951922081410885e-04,2.144479192793369293e-03
1.501648221164941788e-04,7.613570778630673885e-04,4.118386190384626389e-03
1.626338780624791980e-04,7.395814755000174046e-04,5.937679670751094818e-03
1.729351934045553207e-04,7.179626845754683018e-04,7.602659054100513458e-03
1.822571357479318976e-04,6.963862688280642033e-04,9.114100597798824310e-03
1.901373179862275720e-04,6.751244072802364826e-04,1.047328952699899673e-02
1.971389137906953692e-04,6.543009076267480850e-04,1.168209128081798553e-02
2.157854469260200858e-04,6.325152353383600712e-04,1.429803948849439621e-02
2.292691206093877554e-04,6.296319188550114632e-04,1.578165777027606964e-02
2.437489747535437346e-04,6.264298572205007076e-04,1.718589290976524353e-02
2.585418988019227982e-04,6.219921051524579525e-04,1.850360259413719177e-02
2.740678028203547001e-04,6.168570835143327713e-04,1.972865499556064606e-02
2.897529629990458488e-04,6.099981255829334259e-04,2.085610106587409973e-02
3.058438887819647789e-04,6.020673899911344051e-04,2.188221737742424011e-02
3.219264617655426264e-04,5.905490834265947342e-04,2.280456386506557465e-02
