3.110609832219779491e-04,1.403369475156068802e-03,-5.264452472329139709e-02
3.181215433869510889e-04,1.505641266703605652e-03,-1.209177672863006592e-01
3.255126793735260828e-33,1.467348425649106503e-03,-1.346686780452728271e-01
1.621488263481296599e-05,1.358266221359372139e-03,-6.850074976682662964e-02
-3.880786243826150894e-05,8.738976321183145046e-04,-2.049092017114162445e-02
2.746030804701149464e-04,9.322564001195132732e-04,-1.564680249430239201e-03
6.377366371452808380e-04,1.372466096654534340e-03,-5.487722158432006836e-02
5.547063192352652550e-04,1.573021640069782734e-03,-1.230097189545631409e-01
3.241439990233629942e-04,-1.291726366616785526e-04,1.843483932316303253e-02
3.076199500355869532e-04,3.419621498323976994e-04,3.085059113800525665e-02
2.621115345391444862e-05,3.719091764651238918e-04,1.160517334938049316e-02
9.948722969787503931e-34,9.948722969787503931e-34,3.923635700109487799e-44
6.116501754149794579e-05,5.319076590240001678e-04,4.221206065267324448e-03
2.694843860808759928e-04,5.378782516345381737e-04,2.345124259591102600e-02
6.549102254211902618e-04,1.065805903635919094e-03,-2.118736971169710159e-03
8.806412224657833576e-04,1.410072436556220055e-03,-7.413944602012634277e-02
9.142686612904071808e-04,1.674880622886121273e-03,-1.438460648059844971e-01
1.371396356262266636e-03,1.401152345351874828e-03,-1.152296513319015503e-01
1.813501236028969288e-03,1.338906935416162014e-03,-1.837300211191177368e-01
1.836659968830645084e-03,1.920100185088813305e-03,-2.542608380317687988e-01
1.248615328222513199e-03,1.812622416764497757e-03,-1.857891380786895752e-01
6.814483786001801491e-04,-2.047086745733395219e-04,1.655392162501811981e-02
6.873578531667590141e-04,3.346376179251819849e-04,3.086885623633861542e-02
6.494284025393426418e-04,5.006371065974235535e-04,2.485516108572483063e-02
9.397892863489687443e-04,1.087595010176301003e-03,-2.197740040719509125e-02
1.540064113214612007e-03,1.003490062430500984e-03,-6.791835278272628784e-02
1.786886132322251797e-03,1.000504707917571068e-03,-1.390606313943862915e-01
1.208172878250479698e-03,-2.131228829966858029e-04,-8.859677240252494812e-03
1.070871367119252682e-03,2.722713979892432690e-04,8.255672641098499298e-03
9.902289602905511856e-04,5.285066436044871807e-04,4.637596197426319122e-03
1.750210300087928772e-03,3.224005340598523617e-04,-1.142262294888496399e-01
1.648683450184762478e-03,2.385912375757470727e-04,-4.296967014670372009e-02
1.652860431931912899e-03,-4.213225474813953042e-05,-5.999059975147247314e-02
1.762729953043162823e-03,3.255126793735260828e-33,-1.287969052791595459e-01
1.615156535990536213e-03,5.809106514789164066e-04,-4.430296644568443298e-02
1.772749237716197968e-03,5.899244570173323154e-04,-1.163332462310791016e-01
3.127740637864917517e-04,1.411919831298291683e-03,-5.920828506350517273e-02
3.137588209938257933e-04,1.421750290319323540e-03,-6.582877784967422485e-02
3.148648247588425875e-04,1.431305892765522003e-03,-7.250716537237167358e-02
3.155319136567413807e-04,1.441737054847180843e-03,-7.924430817365646362e-02
3.160714695695787668e-04,1.452222932130098343e-03,-8.604088425636291504e-02
3.165504604112356901e-04,1.462723244912922382e-03,-9.289733320474624634e-02
3.168020048178732395e-04,1.473978278227150440e-03,-9.981358796358108521e-02
3.172468568664044142e-04,1.484100241214036942e-03,-1.067894771695137024e-01
3.177024482283741236e-04,1.495921285822987556e-03,-1.138244271278381348e-01
2.937069803010672331e-04,1.505280146375298500e-03,-1.216035559773445129e-01
