4.573901242110878229e-04,1.462622429244220257e-03,-5.310625210404396057e-02
4.644396249204874039e-04,2.016418613493442535e-03,-1.220105737447738647e-01
2.867311003589833421e-33,2.100171986967325211e-03,-1.372925192117691040e-01
4.452823759493185207e-06,1.512989983893930912e-03,-6.585112959146499634e-02
1.011960648611420766e-05,1.304745674133300781e-03,-1.721390336751937866e-02
4.862147616222500801e-04,1.235773321241140366e-03,-6.738352123647928238e-03
7.080406649038195610e-04,1.551024848595261574e-03,-6.126233562827110291e-02
8.466743165627121925e-04,1.917737536132335663e-03,-1.316622048616409302e-01
4.950156435370445251e-04,1.803753257263451815e-04,1.086565013974905014e-02
5.009701708331704140e-04,4.772702814079821110e-04,2.454857528209686279e-02
1.929600148287136108e-05,4.483181983232498169e-04,1.603642106056213379e-02
4.570185017436786108e-33,4.570185017436786108e-33,4.484155085839414627e-44
-3.051894600503146648e-05,8.000474772416055202e-04,1.086505874991416931e-02
5.093132494948804379e-04,7.987513090483844280e-04,2.011949941515922546e-02
5.531481583602726460e-04,1.175079727545380592e-03,-1.272989250719547272e-02
1.175138633698225021e-03,1.627251273021101952e-03,-9.022568166255950928e-02
1.169358729384839535e-03,1.820271718315780163e-03,-1.620443761348724365e-01
1.377270091325044632e-03,1.546995015814900398e-03,-1.385362148284912109e-01
1.767101930454373360e-03,1.504309126175940037e-03,-2.045186609029769897e-01
1.782889943569898605e-03,1.925628632307052612e-03,-2.753778398036956787e-01
1.337084569968283176e-03,1.841629971750080585e-03,-2.091571688652038574e-01
6.512554246000945568e-04,2.417846553726121783e-04,1.935102045536041260e-03
6.244195974431931973e-04,4.529100551735609770e-04,1.502084359526634216e-02
5.657309084199368954e-04,7.660310366190969944e-04,1.220007333904504776e-02
1.135034719482064247e-03,1.202611485496163368e-03,-3.733552619814872742e-02
1.404231530614197254e-03,1.245377468876540661e-03,-8.563370257616043091e-02
1.819730736315250397e-03,1.246084459125995636e-03,-1.533199697732925415e-01
1.002067117951810360e-03,2.223396440967917442e-04,-2.423647418618202209e-02
1.065764459781348705e-03,4.277654807083308697e-04,-1.110431924462318420e-02
1.100580790080130100e-03,6.907501956447958946e-04,-1.247391011565923691e-02
1.712914905510842800e-03,4.671623173635452986e-04,-1.181434094905853271e-01
1.217104494571685791e-03,4.740097210742533207e-04,-5.484209954738616943e-02
1.145768444985151291e-03,1.003310026135295630e-04,-6.736532598733901978e-02
1.750723225995898247e-03,2.867311003589833421e-33,-1.322404295206069946e-01
1.334534841589629650e-03,6.678797653876245022e-04,-5.886329710483551025e-02
1.780663733370602131e-03,6.750365719199180603e-04,-1.249191761016845703e-01
4.585779097396880388e-04,1.521055935882031918e-03,-5.851680412888526917e-02
4.601717228069901466e-04,1.578115043230354786e-03,-6.426388770341873169e-02
4.614644276443868876e-04,1.634780084714293480e-03,-7.034390419721603394e-02
4.628945898730307817e-04,1.690418808721005917e-03,-7.675359398126602173e-02
4.639542603399604559e-04,1.745577319525182247e-03,-8.349017053842544556e-02
4.649945476558059454e-04,1.800375059247016907e-03,-9.055131673812866211e-02
4.652111383620649576e-04,1.854379544965922832e-03,-9.793518483638763428e-02
4.658149264287203550e-04,1.908861682750284672e-03,-1.056403443217277527e-01
4.640466650016605854e-04,1.962051959708333015e-03,-1.136657893657684326e-01
4.122500249650329351e-04,2.035031327977776527e-03,-1.222584918141365051e-01
3.613803128246217966e-04,2.045819303020834923e-03,-1.227856203913688660e-01
3.099600435234606266e-04,2.052847761660814285e-03,-1.235923394560813904e-01
2.592523524072021246e-04,2.061073202639818192e-03,-1.246818080544471741e-01
2.074376388918608427e-04,2.063165418803691864e-03,-1.260564625263214111e-01
1.578250230522826314e-04,2.071598311886191368e-03,-1.277204900979995728e-01
1.044602395268157125e-04,2.068821340799331665e-03,-1.296776235103607178e-01
6.055875201127491891e-05,2.081280807033181190e-03,-1.319292783737182617e-01
-7.932603125482273754e-07,2.072017639875411987e-03,-1.344857662916183472e-01
-7.184940477600321174e-05,2.021264517679810524e-03,-1.287307739257812500e-01
-5.246410364634357393e-05,1.966464566066861153e-03,-1.204970479011535645e-01
-7.180379907367751002e-05,1.907494384795427322e-03,-1.125822588801383972e-01
-6.172135908855125308e-05,1.850337488576769829e-03,-1.049852743744850159e-01
-6.760298856534063816e-05,1.794097130186855793e-03,-9.770103543996810913e-02
-5.797703124699182808e-05,1.737441751174628735e-03,-9.072570502758026123e-02
-5.572282680077478290e-05,1.681706053204834461e-03,-8.405598253011703491e-02
-4.126554267713800073e-05,1.625467208214104176e-03,-7.768893986940383911e-02
-3.029294930456671864e-05,1.570397522300481796e-03,-7.162079960107803345e-02
4.813363193534314632e-05,1.509583089500665665e-03,-6.336279213428497314e-02
9.503382898401468992e-05,1.500315614975988865e-03,-6.114238128066062927e-02
1.391090481774881482e-04,1.495997421443462372e-03,-5.919105187058448792e-02
1.858414907474070787e-04,1.488932408392429352e-03,-5.750993266701698303e-02
2.303279761690646410e-04,1.484416308812797070e-03,-5.609954148530960083e-02
2.766319958027452230e-04,1.478497404605150223e-03,-5.496030673384666443e-02
3.213954332750290632e-04,1.474318676628172398e-03,-5.409196764230728149e-02
3.671988670248538256e-04,1.469467068091034889e-03,-5.349414050579071045e-02
4.120481316931545734e-04,1.466050744056701660e-03,-5.316589772701263428e-02
3.588760228012688458e-05,1.492371782660484314e-03,-6.030831113457679749e-02
4.988312139175832272e-05,1.469589537009596825e-03,-5.492094159126281738e-02
5.986569158267229795e-05,1.447729417122900486e-03,-4.968900978565216064e-02
6.551235128426924348e-05,1.425887458026409149e-03,-4.460933059453964233e-02
6.781226693419739604e-05,1.404448645189404488e-03,-3.968011960387229919e-02
6.680167280137538910e-05,1.383260358124971390e-03,-3.489924594759941101e-02
6.287862925091758370e-05,1.362621667794883251e-03,-3.026453778147697449e-02
5.359757051337510347e-05,1.342435367405414581e-03,-2.577340789139270782e-02
4.170307875028811395e-05,1.322323689237236977e-03,-2.142468839883804321e-02
5.654204505844973028e-05,1.301422831602394581e-03,-1.489955559372901917e-02
1.035651876009069383e-04,1.302059274166822433e-03,-1.286197174340486526e-02
1.505334512330591679e-04,1.298465766012668610e-03,-1.110339164733886719e-02
1.980804663617163897e-04,1.295726979151368141e-03,-9.625896811485290527e-03
2.455614448990672827e-04,1.291021471843123436e-03,-8.431261405348777771e-03
2.935482189059257507e-04,1.285471720620989799e-03,-7.520957849919795990e-03
3.414449747651815414e-04,1.278509269468486309e-03,-6.896056234836578369e-03
3.897252900060266256e-04,1.268958789296448231e-03,-6.557247601449489594e-03
4.378630546852946281e-04,1.257976866327226162e-03,-6.504755001515150070e-03
4.685721651185303926e-04,1.260262681171298027e-03,-1.078601460903882980e-02
4.625085857696831226e-04,1.284594764001667500e-03,-1.497204136103391647e-02
