-1.351795328000000000e+09,-1.398170752000000000e+09,0.000000000000000000e+00,-2.415283250000000000e+06
-1.352932992000000000e+09,-1.397362048000000000e+09,0.000000000000000000e+00,-3.380250500000000000e+06
-1.354243840000000000e+09,-1.396130176000000000e+09,0.000000000000000000e+00,-4.572479000000000000e+06
-1.355306496000000000e+09,-1.395377152000000000e+09,0.000000000000000000e+00,-5.742209500000000000e+06
-1.356612224000000000e+09,-1.394259840000000000e+09,0.000000000000000000e+00,-7.191977000000000000e+06
-1.357377536000000000e+09,-1.393439360000000000e+09,0.000000000000000000e+00,-8.700715000000000000e+06
-1.358651008000000000e+09,-1.392400000000000000e+09,0.000000000000000000e+00,-1.085712800000000000e+07
-1.358988160000000000e+09,-1.390934528000000000e+09,0.000000000000000000e+00,-1.275334600000000000e+07
-1.360452096000000000e+09,-1.389574400000000000e+09,0.000000000000000000e+00,-1.728034600000000000e+07
-1.359773312000000000e+09,-1.381081728000000000e+09,0.000000000000000000e+00,-2.106651800000000000e+07
-1.351926528000000000e+09,-1.396057856000000000e+09,0.000000000000000000e+00,-1.421473750000000000e+06
-1.353182208000000000e+09,-1.394741120000000000e+09,0.000000000000000000e+00,-2.558940000000000000e+06
-1.354429952000000000e+09,-1.393895552000000000e+09,0.000000000000000000e+00,-3.589107750000000000e+06
-1.355770496000000000e+09,-1.392459392000000000e+09,0.000000000000000000e+00,-4.904107000000000000e+06
-1.356777728000000000e+09,-1.391394560000000000e+09,0.000000000000000000e+00,-6.321895000000000000e+06
-1.357972608000000000e+09,-1.389826432000000000e+09,0.000000000000000000e+00,-7.818271500000000000e+06
-1.358645120000000000e+09,-1.387927296000000000e+09,0.000000000000000000e+00,-9.823555000000000000e+06
-1.359541120000000000e+09,-1.385746176000000000e+09,0.000000000000000000e+00,-1.147602400000000000e+07
-1.360091904000000000e+09,-1.380480768000000000e+09,0.000000000000000000e+00,-1.471780300000000000e+07
-1.359057664000000000e+09,-1.372300032000000000e+09,0.000000000000000000e+00,-1.400461400000000000e+07
-1.351940352000000000e+09,-1.393452032000000000e+09,0.000000000000000000e+00,-6.661498125000000000e+05
-1.353391872000000000e+09,-1.392679296000000000e+09,0.000000000000000000e+00,-1.434587000000000000e+06
-1.354793344000000000e+09,-1.391161600000000000e+09,0.000000000000000000e+00,-2.705179500000000000e+06
-1.356109824000000000e+09,-1.390147968000000000e+09,0.000000000000000000e+00,-3.788543000000000000e+06
-1.357389312000000000e+09,-1.388324608000000000e+09,0.000000000000000000e+00,-5.299184500000000000e+06
-1.358220288000000000e+09,-1.386714368000000000e+09,0.000000000000000000e+00,-6.706006000000000000e+06
-1.359141376000000000e+09,-1.384424576000000000e+09,0.000000000000000000e+00,-8.305848000000000000e+06
-1.359571968000000000e+09,-1.381036800000000000e+09,0.000000000000000000e+00,-9.786743000000000000e+06
-1.359619584000000000e+09,-1.376952192000000000e+09,0.000000000000000000e+00,-1.097321600000000000e+07
-1.359174144000000000e+09,-1.371743872000000000e+09,0.000000000000000000e+00,-1.108894200000000000e+07
-1.351985536000000000e+09,-1.391501824000000000e+09,0.000000000000000000e+00,4.458262187500000000e+05
-1.353472000000000000e+09,-1.390110720000000000e+09,0.000000000000000000e+00,-6.039574375000000000e+05
-1.355264640000000000e+09,-1.389230976000000000e+09,0.000000000000000000e+00,-1.402120625000000000e+06
-1.356670208000000000e+09,-1.387404288000000000e+09,0.000000000000000000e+00,-2.844994500000000000e+06
-1.357904896000000000e+09,-1.386142464000000000e+09,0.000000000000000000e+00,-4.013055750000000000e+06
-1.358919040000000000e+09,-1.383825152000000000e+09,0.000000000000000000e+00,-5.438886000000000000e+06
-1.359360896000000000e+09,-1.381595392000000000e+09,0.000000000000000000e+00,-6.971140000000000000e+06
-1.359710336000000000e+09,-1.378725888000000000e+09,0.000000000000000000e+00,-7.538131000000000000e+06
