-4.502139200000000000e+08,-4.037515520000000000e+08,0.000000000000000000e+00,-1.376711600000000000e+07
-4.556727680000000000e+08,-4.016920000000000000e+08,0.000000000000000000e+00,-4.496286500000000000e+06
-4.554456000000000000e+08,-4.022922560000000000e+08,0.000000000000000000e+00,8.608285000000000000e+05
-4.562402880000000000e+08,-4.032364160000000000e+08,0.000000000000000000e+00,5.331838000000000000e+06
-4.560097280000000000e+08,-4.047039360000000000e+08,0.000000000000000000e+00,9.691124000000000000e+06
-4.563198720000000000e+08,-4.063381120000000000e+08,0.000000000000000000e+00,1.359355900000000000e+07
-4.556199680000000000e+08,-4.087097600000000000e+08,0.000000000000000000e+00,1.893838400000000000e+07
-4.562137280000000000e+08,-4.115833280000000000e+08,0.000000000000000000e+00,2.312046600000000000e+07
-4.546751040000000000e+08,-4.155385280000000000e+08,0.000000000000000000e+00,3.292356800000000000e+07
-4.571901120000000000e+08,-4.318863680000000000e+08,0.000000000000000000e+00,4.077438400000000000e+07
-4.461852480000000000e+08,-4.126239040000000000e+08,0.000000000000000000e+00,-6.633667000000000000e+06
-4.501325760000000000e+08,-4.091528960000000000e+08,0.000000000000000000e+00,-3.551681000000000000e+06
-4.528330560000000000e+08,-4.090203200000000000e+08,0.000000000000000000e+00,1.263861000000000000e+06
-4.535844800000000000e+08,-4.099786240000000000e+08,0.000000000000000000e+00,5.115866500000000000e+06
-4.543750720000000000e+08,-4.117857600000000000e+08,0.000000000000000000e+00,8.918018000000000000e+06
-4.544446400000000000e+08,-4.143509120000000000e+08,0.000000000000000000e+00,1.265976300000000000e+07
-4.546295040000000000e+08,-4.181226880000000000e+08,0.000000000000000000e+00,1.685103200000000000e+07
-4.544928000000000000e+08,-4.231337280000000000e+08,0.000000000000000000e+00,2.096649000000000000e+07
-4.544385600000000000e+08,-4.330554880000000000e+08,0.000000000000000000e+00,2.740166600000000000e+07
-4.578425600000000000e+08,-4.510295680000000000e+08,0.000000000000000000e+00,2.672565800000000000e+07
-4.446017920000000000e+08,-4.156657920000000000e+08,0.000000000000000000e+00,-3.509576500000000000e+06
-4.477404480000000000e+08,-4.151361600000000000e+08,0.000000000000000000e+00,-9.725495000000000000e+05
-4.501077120000000000e+08,-4.147813760000000000e+08,0.000000000000000000e+00,1.841075625000000000e+06
-4.518907840000000000e+08,-4.159947520000000000e+08,0.000000000000000000e+00,5.006171000000000000e+06
-4.527262720000000000e+08,-4.180856320000000000e+08,0.000000000000000000e+00,8.150019500000000000e+06
-4.533255680000000000e+08,-4.213388800000000000e+08,0.000000000000000000e+00,1.103077900000000000e+07
-4.536029440000000000e+08,-4.256917120000000000e+08,0.000000000000000000e+00,1.451738700000000000e+07
-4.536642240000000000e+08,-4.322330560000000000e+08,0.000000000000000000e+00,1.719094400000000000e+07
-4.549309440000000000e+08,-4.416404160000000000e+08,0.000000000000000000e+00,2.030810400000000000e+07
-4.567943680000000000e+08,-4.502897920000000000e+08,0.000000000000000000e+00,2.056130600000000000e+07
-4.432324160000000000e+08,-4.194410560000000000e+08,0.000000000000000000e+00,-1.290176125000000000e+06
-4.461779200000000000e+08,-4.189690880000000000e+08,0.000000000000000000e+00,5.850826875000000000e+05
-4.486835200000000000e+08,-4.196771840000000000e+08,0.000000000000000000e+00,2.725917250000000000e+06
-4.504935680000000000e+08,-4.209649600000000000e+08,0.000000000000000000e+00,4.909803000000000000e+06
-4.517794880000000000e+08,-4.234496640000000000e+08,0.000000000000000000e+00,7.227160500000000000e+06
-4.525810240000000000e+08,-4.268146240000000000e+08,0.000000000000000000e+00,9.409094000000000000e+06
-4.529230400000000000e+08,-4.316019200000000000e+08,0.000000000000000000e+00,1.185411800000000000e+07
-4.537253120000000000e+08,-4.376298240000000000e+08,0.000000000000000000e+00,1.330435100000000000e+07
-4.543268160000000000e+08,-4.444456640000000000e+08,0.000000000000000000e+00,1.614124400000000000e+07
-4.557933440000000000e+08,-4.530579200000000000e+08,0.000000000000000000e+00,1.583381700000000000e+07
-4.421126720000000000e+08,-4.220684160000000000e+08,0.000000000000000000e+00,5.521076250000000000e+05
-4.451884480000000000e+08,-4.225434560000000000e+08,0.000000000000000000e+00,1.943960750000000000e+06
-4.478145280000000000e+08,-4.233370240000000000e+08,0.000000000000000000e+00,3.427934000000000000e+06
-4.498941440000000000e+08,-4.251159680000000000e+08,0.000000000000000000e+00,4.870696000000000000e+06
-4.513264640000000000e+08,-4.276219200000000000e+08,0.000000000000000000e+00,6.391020000000000000e+06
-4.522166080000000000e+08,-4.311541120000000000e+08,0.000000000000000000e+00,7.848474000000000000e+06
-4.529478080000000000e+08,-4.355823360000000000e+08,0.000000000000000000e+00,9.360730000000000000e+06
-4.533643520000000000e+08,-4.407775360000000000e+08,0.000000000000000000e+00,1.058783500000000000e+07
-4.540142720000000000e+08,-4.471244800000000000e+08,0.000000000000000000e+00,1.236263900000000000e+07
-4.547175680000000000e+08,-4.530309440000000000e+08,0.000000000000000000e+00,1.255748000000000000e+07
-4.410505920000000000e+08,-4.247825920000000000e+08,0.000000000000000000e+00,2.073456875000000000e+06
-4.445950720000000000e+08,-4.252017920000000000e+08,0.000000000000000000e+00,3.203097000000000000e+06
-4.476182080000000000e+08,-4.264834240000000000e+08,0.000000000000000000e+00,4.018959750000000000e+06
-4.498423360000000000e+08,-4.283286400000000000e+08,0.000000000000000000e+00,4.802134000000000000e+06
-4.514063360000000000e+08,-4.309593280000000000e+08,0.000000000000000000e+00,5.663898000000000000e+06
-4.524407040000000000e+08,-4.343224640000000000e+08,0.000000000000000000e+00,6.364064000000000000e+06
-4.529652160000000000e+08,-4.383952320000000000e+08,0.000000000000000000e+00,7.475581000000000000e+06
-4.534633920000000000e+08,-4.431689600000000000e+08,0.000000000000000000e+00,8.023596500000000000e+06
-4.535955840000000000e+08,-4.482598720000000000e+08,0.000000000000000000e+00,9.615293000000000000e+06
-4.538647040000000000e+08,-4.539612800000000000e+08,0.000000000000000000e+00,9.635496000000000000e+06
-4.402504960000000000e+08,-4.266252160000000000e+08,0.000000000000000000e+00,4.134212000000000000e+06
-4.445919680000000000e+08,-4.276538880000000000e+08,0.000000000000000000e+00,4.552110500000000000e+06
-4.479754240000000000e+08,-4.289774400000000000e+08,0.000000000000000000e+00,4.823586500000000000e+06
-4.505030080000000000e+08,-4.309272960000000000e+08,0.000000000000000000e+00,4.913040000000000000e+06
-4.520318080000000000e+08,-4.335962560000000000e+08,0.000000000000000000e+00,5.013860000000000000e+06
-4.529092480000000000e+08,-4.367416640000000000e+08,0.000000000000000000e+00,5.382540500000000000e+06
-4.534560000000000000e+08,-4.405019200000000000e+08,0.000000000000000000e+00,5.773244500000000000e+06
-4.536074560000000000e+08,-4.446517760000000000e+08,0.000000000000000000e+00,6.210567500000000000e+06
-4.535482560000000000e+08,-4.493993600000000000e+08,0.000000000000000000e+00,7.148920000000000000e+06
-4.532333440000000000e+08,-4.539831040000000000e+08,0.000000000000000000e+00,7.326261500000000000e+06
-4.396535680000000000e+08,-4.289067840000000000e+08,0.000000000000000000e+00,5.820750500000000000e+06
-4.451318080000000000e+08,-4.296008640000000000e+08,0.000000000000000000e+00,6.064717500000000000e+06
-4.494101760000000000e+08,-4.310886720000000000e+08,0.000000000000000000e+00,5.467795500000000000e+06
